NAME,CATEGORY,SUBCATEGORY,LON,LAT,
Ćek Sn̲ánet Center,SHOP,CONVENIENCE,-123.69318475269799,48.388062250151194,
Murray United Church Cemetery,LANDUSE,CEMETERY,-120.67203518457778,50.16296707492073,
Archie Clements Community Hall,TOURISM,EVENTVENUE,-121.34878990000001,50.41820680000001,
Historic Hat Creek Ranch,TOURISM,ATTRACTION,-121.40901679260594,50.88538149224512,
Pineview Upper Parking,AUTOMOTIVE,PARKING,-120.45076869347827,50.65190463468436,
Township of Langley Fire Department Hall 4,PUBLICSERVICE,FIRESTATION,-122.66085993659799,49.133821917208,
Langley Golf Centre,SPORT,GOLF,-122.6275151829323,49.07975542687414,
Whole Foods Market,SHOP,SUPERMARKET,-123.14298699528744,49.32586536882629,
Crow Lagoon Caldera,LANDUSE,ROCK,-130.22624036254425,54.706156306418706,
Bird Cages Confectionery,SHOP,CONVENIENCE,-123.36865297672043,48.417302002834894,
nʕaylintn,LANDUSE,ROCK,-119.53033951954534,49.253832931631045,
Helm Creek Campground,ACCOMMODATION,CAMPING,-122.9974764995841,49.99585188417144,
Tahltan Centre,SHOP,CONVENIENCE,-131.1691888733181,57.904960404793336,
White Rock Farmers' Market,SHOP,MARKETPLACE,-122.80198294442303,49.02895999619333,
Embark Burnaby Learning Garden,LANDUSE,PARK,-122.91428386257478,49.2765500194096,
Telus Datacentre,LANDUSE,INDUSTRIAL,-120.37792156329525,50.676255995723764,
RE/MAX,BUSINESS,REALESTATE,-122.8925584397698,49.148924199770704,
Scott Road Centre,SHOP,RETAIL,-122.8891997698052,49.15002639302983,
Scott Plaza,SHOP,RETAIL,-122.88942074914527,49.151072158975026,
Kennedy Equestrian Park,SPORT,HORSE,-123.0682572896061,49.06682307615091,
Collettville Elementary School,EDUCATION,SCHOOL,-120.80743285641708,50.10564561608407,
Merritt Secondary School,EDUCATION,SCHOOL,-120.79623951502894,50.108967139708504,
Home Hardware,SHOP,DIY,-120.79051340996664,50.109291331252166,
City Furniture & Appliances Ltd,SHOP,FURNITURE,-120.78942387046706,50.10952508456738,
FIELDS Merritt,SHOP,DEPARTMENTSTORE,-120.78852461125419,50.10972480401711,
Superior Pizza,EAT/DRINK,RESTAURANT,-120.78878901696434,50.10981212019886,
Spaner & Webb Clothing Co,SHOP,CLOTHES,-120.78896069943326,50.10985718623255,
Nicola Valley & District Food Bank,PUBLICSERVICE,SOCIALCARE,-120.78906111490485,50.1098823848594,
CIBC Branch with ATM,BUSINESS,BANK,-120.78937014106646,50.11002670024593,
Creative Company,SHOP,GIFT,-120.78815783678384,50.10967317429935,
RBC,BUSINESS,BANK,-120.78778847214697,50.10952601097407,
WorkBC Centre - Merritt,BUSINESS,EMPLOYMENT,-120.78761439222589,50.10992706585287,
Canada Cafe,EAT/DRINK,RESTAURANT,-120.78835035721762,50.11012300554321,
Starz Beauty Salon,SHOP,HAIRDRESSER,-120.78825341694528,50.11007113156224,
Black's Pharmacy,HEALTH,PHARMACY,-120.78859156707924,50.11025625605824,
Canadian Country Music Hall of Fame,TOURISM,MUSEUM,-120.7889028738778,50.11031605876783,
The Lemonade Stand Tobacconist,SHOP,TOBACCO,-120.78902129938625,50.110318715169164,
Ponderosa Sports,SHOP,SPORTS,-120.78915022802026,50.11040344093427,
Kolors Cutting Lounge Moved to Quichena Avenue,SHOP,HAIRDRESSER,-120.7879772226069,50.1100415920847,
Kolors Cutting Lounge,SHOP,HAIRDRESSER,-120.7881313424399,50.1100731912909,
Planet Hair,SHOP,HAIRDRESSER,-120.78810714378152,50.110612141740944,
Merritt printing sign & Engraving,SHOP,CONVENIENCE,-120.78728625582089,50.110186270266674,
Merritt Printing & Office Supplies,SHOP,DEPARTMENTSTORE,-120.78723615187938,50.110244787716425,
boffin.Pro Computer Centre,SHOP,ELECTRONICS,-120.7871094068501,50.11040573201717,
City Styl'n Day Spa,SHOP,HAIRDRESSER,-120.78933048132751,50.110963354044046,
Interior Savings Credit Union,BUSINESS,BANK,-120.78942645190577,50.11080698627716,
Coldwater Hotel,ACCOMMODATION,HOTEL,-120.7896900159487,50.11056300022586,
Whistler Paintball Adventures,SPORT,STADIUM,-122.89252136171409,50.1642700967276,
Anderson Walk,SETTLEMENTS,HAMLET,-122.81677809267833,49.06774732733733,
Scarlet Ibis Pub,EAT/DRINK,PUB,-128.0093869187838,50.65395282289412,
Harris Plant Nursery,SHOP,FLORIST,-123.04347089700775,49.089354462408885,
Merritt Toys And Games,SHOP,DEPARTMENTSTORE,-120.79098068443429,50.11079888491332,
Nicola Valley & Dist Food Bank,BUSINESS,BANK,-120.79080830309331,50.1107524893276,
Old Barley Market Beer & Wine Store,SHOP,DEPARTMENTSTORE,-120.7905742725594,50.110734754210405,
Merritt Dry Cleaning & Coin Laundry,SHOP,LAUNDRETTE,-120.7913271325364,50.11045957633751,
BreatheBikes,SHOP,BICYCLE,-120.7908362211949,50.11036128806417,
Kruse N' Style,SHOP,HAIRDRESSER,-120.79002843219901,50.11012981220883,
Treehouse Health Foods Inc.,SHOP,DEPARTMENTSTORE,-120.78978865923423,50.110131937297886,
The Thrift Shop,SHOP,CLOTHES,-120.7900893524008,50.109605653571094,
Bumper to Bumper - Gilbert Supply Company Ltd,SHOP,CARREPAIR,-120.78756084896324,50.11092233004281,
Alexandra Slide,LANDUSE,ROCK,-121.41571830544075,49.712247627998984,
North Bend Community Centre,TOURISM,EVENTVENUE,-121.45460978853465,49.88182525339087,
Vancouver Transit Centre,LANDUSE,INDUSTRIAL,-123.13771575945901,49.20179495443294,
Hope Slide Brake Check,AUTOMOTIVE,PARKING,-121.26402710241143,49.298273277630436,
Yale Historic Site,TOURISM,MUSEUM,-121.43164553452685,49.56195261945607,
Yale Historic Site,TOURISM,MUSEUM,-121.43189096648487,49.56268296877775,
The Ward Tea House,EAT/DRINK,CAFE,-121.43159281404994,49.56209581921797,
Eagle Harbour,TOURISM,BEACH,-123.26975318129438,49.35280568821572,
RMOW Multi-Use Area,LANDUSE,INDUSTRIAL,-122.97539032950534,50.106510113614846,
Shadow Lake Interpretive Forest,AUTOMOTIVE,PARKING,-122.88170038826615,50.22023056076201,
Tofino RCMP Detachment,PUBLICSERVICE,POLICE,-125.90402107246115,49.15284842695963,
South Burnaby Gospel Hall,RELIGIOUS,CHRISTIAN,-122.96055994999998,49.2214409,
Sunnycrest Motel,ACCOMMODATION,MOTEL,-123.5160316693146,49.40643443792805,
Sunshine Lodge Inn,ACCOMMODATION,HOTEL,-123.51411659437994,49.407653436430266,
Cozy Court Motel,ACCOMMODATION,MOTEL,-123.75582856809099,49.47302026559967,
Royal Reach Motel & Marina,ACCOMMODATION,MOTEL,-123.75722308805821,49.48131642969643,
HMCS Runnymede,TOURISM,WRECK,-125.95584711207997,50.39474326232654,
SS Cardena,TOURISM,WRECK,-125.95645934959194,50.39478422166688,
HMCS Longueuil,TOURISM,WRECK,-125.95803629166976,50.39562502140681,
HMCS Lasalle,TOURISM,WRECK,-125.95870398164796,50.39541450275584,
Pender Harbour Hotel,ACCOMMODATION,HOTEL,-124.0207624088281,49.623004119896216,
Island View Lodge,ACCOMMODATION,MOTEL,-124.55177964450655,49.8753322176644,
Daylu Dena Council,PUBLICSERVICE,TOWNHALL,-128.49229505637734,59.92397679146823,
Red Chris Mine - Plant & Operations,LANDUSE,INDUSTRIAL,-129.7731800328749,57.72376692394982,
Off-Leash Dog Park,LANDUSE,PARK,-119.82006424559908,49.20393154896299,
Oliver Movie Theatre,TOURISM,CINEMA,-119.5500077874615,49.184010468383555,
Medici’s Café and Gelateria,EAT/DRINK,CAFE,-119.55261696556865,49.18179323902251,
St. Edward's the Confessor Anglican Church,RELIGIOUS,CHRISTIAN,-119.55548773357044,49.179818283752326,
Erris Fire Hall,PUBLICSERVICE,FIRESTATION,-120.36107234913021,49.62903564515707,
Hayes Creek Fire Hall,PUBLICSERVICE,FIRESTATION,-120.22870407437804,49.71272371230632,
Bromley Rock Beach,TOURISM,BEACH,-120.25905858226433,49.416842617966715,
Princeton Wood Preservers,LANDUSE,INDUSTRIAL,-120.27856872115106,49.43296535012722,
Hedley War Memorial,TOURISM,MEMORIAL,-120.07649802535417,49.35894759152213,
Chuchuwayha Community Hall,TOURISM,EVENTVENUE,-120.07876898517792,49.355823231491186,
Upper Similkameen Indian Band,PUBLICSERVICE,GOVERNMENT,-120.07928577515854,49.356523367735306,
Chuchuwayha Indian Reserve #2 Cemetery,LANDUSE,CEMETERY,-120.05884547603976,49.33772904058832,
Saint Anne's Catholic Church,RELIGIOUS,CHRISTIAN,-120.05817015000001,49.3373687,
Historic Trails of Manning Park,TOURISM,SHELTER,-121.0562558837161,49.23076600619347,
Dog Park Parking Lot,AUTOMOTIVE,PARKING,-120.51178637916696,49.45312218848922,
Nanaimo Station,TRANSPORT,BUSSTOP,-123.05602163394572,49.24854570137335,
Independent Order of Odd Fellows Cemetery,LANDUSE,CEMETERY,-116.48398512139859,48.99949459739038,
San Ang Estates,SETTLEMENTS,HAMLET,-120.44622934703374,49.4639272521187,
Hotel Kaleden,TOURISM,RUINS,-119.5838132822988,49.38745435475151,
Ocean Resort Hotel & Event Centre,ACCOMMODATION,HOTEL,-125.137223185581,49.89337042397847,
Snaʕsnulax̌tn Campground (Pow-wow Grounds),ACCOMMODATION,CAMPING,-119.98471659076009,49.211143246499,
Princeton Fair Grounds,LANDUSE,PARK,-120.49218878797181,49.4777113018765,
Princeton & District Museum,TOURISM,MUSEUM,-120.50920690426987,49.45845170665754,
Trout Creek Crossing,ACCOMMODATION,CAMPING,-119.92198361506246,49.64695629928448,
Giant’s Head Mountain Park Parking Lot,AUTOMOTIVE,PARKING,-119.67560328144897,49.59734882891644,
Hedley Stamp Mill,TOURISM,RUINS,-120.07389567611075,49.35480814616411,
RCMP Princeton Detachment,PUBLICSERVICE,POLICE,-120.49891706601439,49.46162529004797,
Jet Wind Vane,TOURISM,MONUMENT,-120.50263450902159,49.473723417167925,
Desert Sunrise Marina Washroom,PUBLICSERVICE,TOILETS,-119.46397008746295,49.03703323105812,
Osoyoos Market on Main,SHOP,MARKETPLACE,-119.4680447276611,49.03252247359611,
Quatsino Dryland Sort,LANDUSE,INDUSTRIAL,-127.5198617727763,50.45931388892351,
North Delta Recreation Centre Rain Garden,LANDUSE,PARK,-122.90777225012667,49.157339097491715,
Delta Pentecostal Church,RELIGIOUS,CHRISTIAN,-122.91194416655418,49.142956242189946,
Free Spirit Nursery Inc.,SHOP,GARDENCENTRE,-122.65791887478223,49.060764966818,
7-Eleven,SHOP,CONVENIENCE,-122.91278256874655,49.15660647387444,
Canada Post Delta Letter Carrier Depot 1,PUBLICSERVICE,POSTOFFICE,-122.91407378054257,49.15639577996229,
Norgate Centre,SHOP,DEPARTMENTSTORE,-123.11409257943028,49.323453450013865,
British Columbia Ambulance Service,HEALTH,EMERGENCYSTATION,-122.93966791974304,49.14656527471624,
BCfresh,SHOP,DEPARTMENTSTORE,-123.02040661925516,49.08197061790782,
Butterfly Garden,LANDUSE,PARK,-122.93565648747006,49.24420582324359,
Seaview Park,SPORT,PLAYGROUND,-122.8782928015231,49.280787368649634,
Top Ten Produce,SHOP,SUPERMARKET,-123.21022539880899,49.26365108740347,
Millennium Playcourt,SPORT,BASKETBALL,-119.57442882493227,49.501489900531766,
Uplands Elementary School Parking,AUTOMOTIVE,PARKING,-119.57367374153925,49.501884760958106,
Western Harlot,LANDUSE,ROCK,-123.15586825000003,49.9353828,
100 Zulu,LANDUSE,ROCK,-123.15574435000002,49.935342950000006,
Centurion,LANDUSE,ROCK,-123.15689225000003,49.9356007,
Fraser Creek Recreation Site,ACCOMMODATION,CAMPING,-116.56729746198029,51.173573513890354,
Snow Valley Marine Services LTD,LANDUSE,INDUSTRIAL,-128.61079357020682,54.024918472546936,
North Delta Evangelical Free Church Rain Garden,LANDUSE,PARK,-122.9101302083629,49.1558958071105,
Been Around The World Café,EAT/DRINK,CAFE,-124.9845772,49.68065764999999,
Ferguson Glacier,TOURISM,GLACIER,-130.2280958016302,56.013335364996784,
Hummel Glacier,TOURISM,GLACIER,-130.25654731401497,56.0290939794766,
Clara Smith Glacier,TOURISM,GLACIER,-130.52752745585533,56.2438927502289,
Gracey Creek Glacier,TOURISM,GLACIER,-130.58102243022532,56.20341195975188,
Cassidy Farm Market,SHOP,GREENGROCER,-123.87796945451073,49.05625959330578,
Peach Cliff,LANDUSE,ROCK,-119.55454234563388,49.341629746958894,
Bugaboo Glacier,TOURISM,GLACIER,-116.78008064147296,50.72178386474412,
Rampage Rock,LANDUSE,ROCK,-123.12739195000002,49.70918495000001,
Monte Lake Resort,ACCOMMODATION,CAMPING,-119.83241553153722,50.50230597647876,
Gold Panner,ACCOMMODATION,CAMPING,-118.55171469871196,50.193068969666875,
YLW Cellphone Waiting Area,AUTOMOTIVE,PARKING,-119.38531132318981,49.95052966355741,
Penticton Lakeside Resort Parkade,AUTOMOTIVE,PARKING,-119.59393304340286,49.50300717562808,
Penticton Lakeshore Resort,ACCOMMODATION,HOTEL,-119.59542723659878,49.50292267641334,
Luso Canadian Multicultural Society of Penticton,TOURISM,EVENTVENUE,-119.59662455087579,49.500330956705476,
West Coast Food House,EAT/DRINK,PUB,-124.63332732889556,49.40575741638636,
Coombs Corner Convenience,SHOP,CONVENIENCE,-124.43573907268473,49.3024084709207,
Burnaby Mountain District Energy Utility,LANDUSE,INDUSTRIAL,-122.91774629318152,49.276459437704624,
East Kensington Elementary School,EDUCATION,SCHOOL,-122.71480237663087,49.05322281983511,
Great Glacier,TOURISM,GLACIER,-132.03575296474853,56.84906478056692,
YLW Short Term Parking,AUTOMOTIVE,PARKING,-119.38235842510218,49.9511888237964,
YLW Long Term Lot B,AUTOMOTIVE,PARKING,-119.3840592662026,49.95182000921625,
Marpole Loop,TRANSPORT,BUSSTOP,-123.13348749232831,49.202986773046916,
New Life Ministry,RELIGIOUS,CHRISTIAN,-122.86742748835384,49.16380133628871,
Mount View Motel,ACCOMMODATION,MOTEL,-119.55379458789459,49.176682119195455,
Fairview Mountain Golf Club,SPORT,GOLF,-119.59455512631286,49.16135499418908,
Global Supermarket,SHOP,SUPERMARKET,-119.56770461868514,49.16104432122261,
El Sabor De Marina,EAT/DRINK,RESTAURANT,-119.56777298778621,49.160846889377005,
East Creek Camp,LANDUSE,INDUSTRIAL,-127.6775103663737,50.2984775750418,
Kwaksistah Regional Park Campsite,ACCOMMODATION,CAMPING,-128.02743518440798,50.52200833271526,
Ronning's Garden,LANDUSE,PARK,-128.18768083191193,50.67345254698013,
San Josef Recreation Area,ACCOMMODATION,CAMPING,-128.23983186472492,50.68271683283104,
Port Hardy RV Resort & Cabins,ACCOMMODATION,CARAVAN,-127.4793982059694,50.69876589314583,
FortisBC Huntingdon Inc,LANDUSE,INDUSTRIAL,-122.22339211930252,49.002857035774284,
FortisBC Huntingdon Inc,LANDUSE,INDUSTRIAL,-122.2207323929656,49.00294143265116,
Williams Northwest Pipeline,LANDUSE,INDUSTRIAL,-122.22172502076755,49.00107157731926,
Fraser Lake Airport,TRANSPORT,AIRPORT,-124.77065652171832,54.01419697511298,
Trans Canada Trail Pavillion,TOURISM,SHELTER,-123.13421316024721,49.268748279468,
Shoreacres Beach,TOURISM,BEACH,-117.52997546422402,49.42030007893158,
Schroeder Creek Resort,ACCOMMODATION,CAMPING,-116.9061309924715,50.030296993914185,
Oak Tree House,PUBLICSERVICE,SOCIALCARE,-123.14074983510191,49.1559577158623,
Brenda Mine Chain Up Area Eastbound,AUTOMOTIVE,PARKING,-119.93648145081237,49.869127122650255,
Brenda Mine Chain Up Area Westbound,AUTOMOTIVE,PARKING,-119.93314256628055,49.869957309009735,
Schroeder Creek Resort Marina,SPORT,MARINA,-116.90599044093834,50.02955436476041,
Baker Beach,TOURISM,BEACH,-124.03938240853363,49.60568509459798,
Rose Beach,TOURISM,BEACH,-124.17041580872332,49.78156356786826,
Cropac,LANDUSE,INDUSTRIAL,-122.1998094306322,49.05043347196479,
Fraserway RV,SHOP,CAR,-122.19778984545816,49.05083834047211,
Cache 21 Mini Storage,SHOP,DEPARTMENTSTORE,-121.95717167111214,49.14289228804152,
llewellyn glacier,TOURISM,GLACIER,-134.00150167572565,59.091938670546035,
Rampart Ponds Campground,ACCOMMODATION,CAMPING,-122.9448713613643,49.81628286324616,
Hazelmere RV Park & Campground,ACCOMMODATION,CAMPING,-122.7008694189343,49.020328889405334,
Aarts Nursery,LANDUSE,FARM,-122.62088732813784,49.1325142936759,
Harvelle House,ACCOMMODATION,GUESTHOUSE,-119.69529289344952,49.59215502725065,
Hornby Island Community Tennis Court,SPORT,TENNIS,-124.63209447547911,49.528687877901554,
High Salal Strata Beach House,TOURISM,EVENTVENUE,-124.6306941543362,49.5287475220013,
High Salal Strata Community Garden,LANDUSE,PARK,-124.62861860011714,49.53018569982966,
Romeo's Restaurant and Lounge,EAT/DRINK,RESTAURANT,-123.36146706890439,48.42949047866981,
Basin Coal Mine,LANDUSE,INDUSTRIAL,-120.76489409467356,49.50958173549663,
Surrey Christian Alliance Church,RELIGIOUS,CHRISTIAN,-122.79481235187026,49.20274006605045,
Kamloops Model Airplane Society,SPORT,STADIUM,-120.26832562857227,50.84055498969951,
Free Store,SHOP,CONVENIENCE,-124.67677991666723,49.53491474421328,
TBC Indoor Racing,SPORT,MOTORRACING,-123.0586192096074,49.1979127503872,
Foundation Wall,LANDUSE,ROCK,-123.15596102405847,49.90942668487991,
Kill Wall,LANDUSE,ROCK,-123.15573307570705,49.90818731491679,
Sasamat Volunteer Fire Department,PUBLICSERVICE,FIRESTATION,-122.85530135775032,49.31431241986774,
Parksville Curling Club,SPORT,LEISURECENTER,-124.30776059758198,49.32284365384487,
Skyview Campground,ACCOMMODATION,CAMPING,-120.81579203166434,49.06398716057699,
Bamfield Community School,EDUCATION,SCHOOL,-125.13453282678394,48.8290384940291,
Justin Morneau Field,SPORT,BASEBALL,-122.92861975079823,49.21181179891399,
Nanaimo Harbour Heliport,TRANSPORT,AIRPORT,-123.92330861303815,49.16045363091679,
Forage Farm and Kitchen,EAT/DRINK,RESTAURANT,-124.64806378630082,49.5243244119404,
Celestial Sphere,SHOP,CLOTHES,-124.64801369823543,49.524249195546616,
Vorizo Cafe,EAT/DRINK,RESTAURANT,-124.64807549999999,49.5242361,
Hornby Island Outdoor Sports / 'The Bike Shop',SHOP,BICYCLE,-124.64805770000001,49.524159950000005,
Computer Center,SHOP,COMPUTER,-124.64801873093046,49.52443457512877,
Hornby Creative,TOURISM,ART,-124.647874,49.524431200000016,
LIX Cafe,EAT/DRINK,ICECREAM,-124.64779820000003,49.52433860000001,
Hornby Island,PUBLICSERVICE,POSTOFFICE,-124.64759604631378,49.52440813105185,
Gas Bar,AUTOMOTIVE,FUEL,-124.64779357346869,49.52498404986549,
Sizzle,EAT/DRINK,RESTAURANT,-124.64800695000001,49.52474215,
Four Corners,SHOP,RETAIL,-124.64798336438523,49.52475986528139,
To The Moon And Back,SHOP,TOYS,-124.64792959999998,49.52416945,
Gymnasium,SPORT,LEISURECENTER,-122.80698382808413,49.29561960895631,
Learning Commons,PUBLICSERVICE,LIBRARY,-122.80655121297677,49.29542532999003,
Office,PUBLICSERVICE,EDUCATIONAL,-122.80670711806171,49.29556875887841,
Summit Room,PUBLICSERVICE,EDUCATIONAL,-122.8063752744589,49.29551599480519,
Ford’s Cove Fish & Chips,EAT/DRINK,FASTFOOD,-124.67523835969484,49.496429481698875,
Ford's Cove Store and Pizzeria,SHOP,CONVENIENCE,-124.67550375000003,49.49631465000001,
Spider Lake Springs,ACCOMMODATION,CARAVAN,-124.60815853827896,49.347831400988795,
Shell,AUTOMOTIVE,FUEL,-123.20343242348841,49.26348594557995,
c̓əsqənelə Elementary School,EDUCATION,SCHOOL,-122.55417176928856,49.192205015040884,
Conifex Mackenzie Planermill,LANDUSE,INDUSTRIAL,-123.16022653338489,55.32270104432914,
Kamloops Regional Correctional Center,PUBLICSERVICE,PRISON,-120.41311330615689,50.66646184804109,
Kamloops BMX Track,SPORT,STADIUM,-120.37983297906399,50.71241894620097,
Royal LePage in the Comox Valley (Hornby),BUSINESS,REALESTATE,-124.64780990438607,49.524148178257356,
Island Potters,SHOP,DEPARTMENTSTORE,-124.64772156548476,49.524160895021105,
Fibers Boutique,SHOP,CLOTHES,-124.64770565690709,49.52422983410979,
NVD #3,PUBLICSERVICE,FIRESTATION,-123.08357965238565,49.35311417286631,
WV #4,PUBLICSERVICE,FIRESTATION,-123.14787374737699,49.34502620706064,
The Hue Hotel, Ascend Hotel Collection,ACCOMMODATION,HOTEL,-120.38294519965164,50.652264468020334,
Downtown Kia,SHOP,CAR,-123.14544825038482,49.26437979230481,
Carter Honda,SHOP,CAR,-123.14536350810164,49.2648466130035,
Regency Lexus,SHOP,CAR,-123.14531516921991,49.266005537642584,
Little Tribune Beach,TOURISM,BEACH,-124.64194926093289,49.52108645238698,
Echo Valley Airport,TRANSPORT,AIRPORT,-121.99018264827473,51.241748256145776,
Dog Tie-up Area,LANDUSE,PARK,-124.64749160000001,49.524630699999996,
Hugh Boyd Soccer Field Blue,SPORT,SOCCER,-123.17782909975533,49.14713113363225,
Hugh Boyd Soccer Fields White,SPORT,SOCCER,-123.1788907349031,49.14785967488043,
Hugh Boyd Soccer Field Yellow,SPORT,SOCCER,-123.1778355078305,49.147864179130295,
Brock Shopping Centre,SHOP,RETAIL,-120.3948524832104,50.700335504315625,
St. Catherine's Elementary,EDUCATION,SCHOOL,-122.6624722107966,49.05961785641533,
Dufferin Elementary School,EDUCATION,SCHOOL,-120.39665534560937,50.662423839733435,
Lampson Street School,EDUCATION,SCHOOL,-123.40506697587966,48.43240127763448,
Iskut Band Office,PUBLICSERVICE,TOWNHALL,-129.9882371613962,57.83783772171475,
Pacific Spiral,TOURISM,ART,-123.12616007660516,49.27287987154651,
BC Assessment Authority,PUBLICSERVICE,GOVERNMENT,-120.3623244276567,50.69723685301415,
Talking Rock Golf Course,SPORT,GOLF,-119.6177754261287,50.88134332821683,
Peregrine House School,EDUCATION,SCHOOL,-122.6578288850186,49.12297995992128,
